inscription_id,sign_sequence,site,object_type,line_count,damaged,reading_direction,motif,cisi_number
S2741,G740 G877 G32 G233,Mohenjo-daro,unknown,1,False,L-R,Bull1,M-217
S2742,G400 G220 G428,Mohenjo-daro,unknown,1,False,L-R,Bull1:J,M-218
S2743,G527 G456,Mohenjo-daro,unknown,1,False,L-R,Bull1:S,M-219
S2745,G740 G760 G335 G220 G32 G2 G820,Mohenjo-daro,unknown,1,False,L-R,Bull1:I,M-221
S2746,G244 G277 G255,Mohenjo-daro,unknown,1,False,L-R,Bull1:S,M-222
S2747,G740 G705,Mohenjo-daro,unknown,1,False,R-L,Bull1:S,M-223
S2748,G405 G5,Mohenjo-daro,unknown,1,False,L-R,Bull1:W,M-224
S2749,G241 G2 G880,Mohenjo-daro,unknown,1,False,L-R,Bull1:S,M-225
S2750,G740 G368 G278 G61,Mohenjo-daro,unknown,1,False,L-R,Bull1:S,M-226
S2752,G740 G636 G240,Mohenjo-daro,unknown,1,False,L-R,Bull1:J,M-228
S2753,G156 G31,Mohenjo-daro,unknown,1,False,L-R,Bull1:J,M-229
S2754,G90 G740 G176 G233,Mohenjo-daro,unknown,1,False,L-R,Bull1:I,M-230
S2755,G400 G740 G100 G415,Mohenjo-daro,unknown,1,False,L-R,Bull1:I,M-231
S2756,G236 G2 G390 G707,Mohenjo-daro,unknown,1,False,L-R,Bull2,M-232
S2757,G842 G535 G99 G4 G0 G740 G483 G60 G692 G520 G220 G235 G1 G920,Mohenjo-daro,unknown,1,False,L-R,Gaur,M-234
S2759,G520 G33 G706 G240 G233 G803,Mohenjo-daro,unknown,1,False,L-R,Gaur,M-236
S2761,G740 G803 G233,Mohenjo-daro,unknown,1,False,L-R,Gaur,M-238
S2762,G740 G760 G921 G235 G2 G112,Mohenjo-daro,unknown,1,False,L-R,Gaur,M-239
S2763,G520 G240 G220 G32 G2 G861 G603,Mohenjo-daro,unknown,1,False,L-R,Gaur,M-240
S2764,G90 G740 G32 G840 G741 G572 G683,Mohenjo-daro,unknown,1,False,L-R,Gaur,M-241
S2765,G740 G721 G2 G301 G350,Mohenjo-daro,unknown,1,False,L-R,Gaur,M-242
S2766,G892 G590 G894 G140 G545,Mohenjo-daro,unknown,1,False,L-R,Gaur,M-243
S2768,G740 G760 G70 G921 G460 G503 G2 G817,Mohenjo-daro,unknown,1,False,L-R,Gaur,M-245
S2769,G740 G503 G235 G233 G2 G817,Mohenjo-daro,unknown,1,False,L-R,Gaur,M-246
S2770,G390 G17 G741 G60 G920,Mohenjo-daro,unknown,1,False,L-R,Gaur,M-247
S2771,G740 G100 G415 G2 G705 G590,Mohenjo-daro,unknown,1,False,L-R,Gaur,M-248
S2772,G140 G165 G740 G176 G220 G803,Mohenjo-daro,unknown,1,False,L-R,Gaur,M-249
S2773,G804 G233 G231,Mohenjo-daro,unknown,1,False,L-R,Gaur,M-250
S2774,G390 G3 G2 G125 G350,Mohenjo-daro,unknown,1,False,L-R,Gaur,M-251
S2775,G400 G150 G617 G55 G1 G150 G243,Mohenjo-daro,unknown,1,False,L-R,Gaur,M-252
S2776,G527 G550 G803 G2 G368 G518,Mohenjo-daro,unknown,1,False,L-R,Gaur,M-253
S2777,G435 G255 G390 G5,Mohenjo-daro,unknown,1,False,L-R,Gaur,M-254
S2778,G740 G879 G233,Mohenjo-daro,unknown,1,False,L-R,Gaur,M-255
S2779,G930 G0 G804 G220 G60 G550,Mohenjo-daro,unknown,1,False,L-R,Zebu,M-256
S2780,G600 G740 G60 G920,Mohenjo-daro,unknown,1,False,L-R,Zebu,M-257
S2781,G384 G575 G0 G892 G706 G717 G2 G861,Mohenjo-daro,unknown,1,False,L-R,Zebu,M-258
S2782,G520 G231 G2 G817,Mohenjo-daro,unknown,1,False,L-R,Zebu,M-259
S2783,G90 G740 G220 G14 G2 G820,Mohenjo-daro,unknown,1,False,L-R,Zebu,M-260
S2784,G740 G61 G1 G694,Mohenjo-daro,unknown,1,False,L-R,Zebu,M-261
S2786,G90 G740 G400 G350 G31 G545,Mohenjo-daro,unknown,1,False,L-R,Zebu,M-263
S2787,G740 G519,Mohenjo-daro,unknown,1,False,L-R,Zebu,M-264
S2788,G90 G740 G35 G171 G61,Mohenjo-daro,unknown,1,False,L-R,Zebu,M-265
S2789,G565 G740 G798 G235 G233 G1 G2 G269 G632,Mohenjo-daro,unknown,1,False,L-R,Buff,M-266
S2790,G740 G630 G155 G2 G679,Mohenjo-daro,unknown,1,False,L-R,Buff,M-267
S2791,G215 G1 G480 G90 G820,Mohenjo-daro,unknown,1,False,L-R,Buff,M-268
S2792,G740 G615 G495,Mohenjo-daro,unknown,1,False,L-R,Buff,M-269
S2793,G2 G818,Mohenjo-daro,unknown,1,False,L-R,Goat:6,M-272
S2795,G740 G760 G264 G231 G742 G315 G32,Mohenjo-daro,unknown,1,False,L-R,Rhin,M-274
S2796,G90 G740 G760 G717 G853,Mohenjo-daro,unknown,1,False,L-R,Rhin,M-275
S2797,G520 G33 G705 G176,Mohenjo-daro,unknown,1,False,L-R,Rhin,M-276
S2799,G621 G390 G4 G2 G817,Mohenjo-daro,unknown,1,False,L-R,Elep,M-278
S2801,G740 G482 G240 G2 G944 G920 G140,Mohenjo-daro,unknown,1,False,L-R,Elep,M-280
S2802,G740 G460 G510 G250 G853,Mohenjo-daro,unknown,1,False,L-R,Elep,M-281
S2803,G156 G142 G368 G817,Mohenjo-daro,unknown,1,False,L-R,Elep,M-282
S2804,G390 G18,Mohenjo-daro,unknown,1,False,L-R,Elep,M-283
S2806,G504 G350 G240 G2 G861,Mohenjo-daro,unknown,1,False,L-R,Elep,M-285
S2807,G740 G255 G705,Mohenjo-daro,unknown,1,False,L-R,Elep,M-286
S2808,G820 G0 G90 G740 G176 G741 G65 G123,Mohenjo-daro,unknown,1,False,L-R,Tigr,M-288
S2809,G740 G176 G240 G2 G817,Mohenjo-daro,unknown,1,False,L-R,Tigr,M-289
S2810,G400 G345 G279,Mohenjo-daro,unknown,1,False,L-R,Tigr,M-290
S2811,G740 G890 G692,Mohenjo-daro,unknown,1,False,L-R,Othr,M-291
S2812,G390 G3 G60 G920,Mohenjo-daro,unknown,1,False,L-R,Gavi,M-292
S2813,G151 G416 G741 G849,Mohenjo-daro,unknown,1,False,L-R,Gavi,M-293
S2814,G740 G220 G3,Mohenjo-daro,unknown,1,False,L-R,Scene,M-294
S2815,G621 G0 G90 G740 G2 G861,Mohenjo-daro,unknown,1,False,L-R,Comp,M-295
S2816,G621 G520 G220 G60 G880,Mohenjo-daro,unknown,1,False,L-R,Othr,M-296
S2817,G90 G740 G240 G575 G703 G60,Mohenjo-daro,unknown,1,False,L-R,Othr,M-297
S2819,G740 G390 G590 G1 G0 G60 G820,Mohenjo-daro,unknown,1,False,L-R,CompBull,M-300
S2820,G740 G176,Mohenjo-daro,unknown,1,False,L-R,CompBull,M-301
S2821,G520 G231 G235,Mohenjo-daro,unknown,1,False,L-R,CompBull,M-302
S2822,G520 G33 G705 G60 G820,Mohenjo-daro,unknown,1,False,L-R,CompBull,M-303
S2823,G90 G740 G220 G742 G534 G550 G90,Mohenjo-daro,unknown,1,False,L-R,Scene,M-304
S2825,G621 G740 G798 G838 G741 G92 G850,Mohenjo-daro,unknown,1,False,L-R,T-M-T,M-306
S2826,G740 G904 G32 G60 G550,Mohenjo-daro,unknown,1,False,L-R,T-M-T,M-307
S2827,G520 G220 G2 G727 G317,Mohenjo-daro,unknown,1,False,L-R,T-M-T,M-308
S2828,G224 G740 G61 G2 G824,Mohenjo-daro,unknown,1,False,L-R,T-A-T,M-309
S2829,G621 G0 G740 G482 G1 G550,Mohenjo-daro,unknown,1,False,L-R,T-A-T,M-310
S2830,G401 G2 G368 G165,Mohenjo-daro,unknown,1,False,L-R,Comp,M-311
S2832,G953 G817 G390 G125 G308 G809 G33 G0 G740 G760 G706 G466 G0 G520 G231 G240 G235 G2 G820,Mohenjo-daro,unknown,1,False,L-R,unknown,M-314
S2833,G390 G34 G2 G374 G228 G741,Mohenjo-daro,unknown,1,False,L-R,unknown,M-315
S2834,G367 G390 G710 G2 G861,Mohenjo-daro,unknown,1,False,R-L,unknown,M-316
S2835,G255 G60 G692 G401 G920,Mohenjo-daro,unknown,1,False,L-R,Bull1,M-317
S2836,G31 G575,Mohenjo-daro,unknown,1,False,L-R,Zebu,M-318
S2837,G740 G812 G33 G240 G220 G32,Mohenjo-daro,unknown,1,False,L-R,Tigr,M-319
S2838,G740 G176 G741 G390 G125,Mohenjo-daro,unknown,1,False,L-R,Bull1:W,M-320
S2839,G617 G831,Mohenjo-daro,unknown,1,False,L-R,Bull1:J,M-321
S2840,G740 G61 G60 G820,Mohenjo-daro,unknown,1,False,L-R,Bull1:J,M-322
S2841,G520 G220 G415 G235,Mohenjo-daro,unknown,1,False,L-R,Bull1:L,M-323
S2842,G740 G215,Mohenjo-daro,unknown,1,False,L-R,Mult,M-324
S2843,G241 G803 G2 G850 G491,Mohenjo-daro,unknown,1,False,L-R,Bull1:L,M-325
S2844,G740 G904 G235 G741 G60 G920,Mohenjo-daro,unknown,1,False,L-R,Bull1:S,M-326
S2845,G740 G519 G2 G861,Mohenjo-daro,unknown,1,False,L-R,Bull1:J,M-327
S2846,G157 G142,Mohenjo-daro,unknown,1,False,L-R,Zebu,M-328
S2847,G2 G861 G698,Mohenjo-daro,unknown,1,False,L-R,unknown,M-329
S2848,G156 G176,Mohenjo-daro,unknown,1,False,L-R,unknown,M-330
S2850,G740 G729 G407 G845 G236 G2 G906 G125,Mohenjo-daro,unknown,1,False,L-R,unknown,M-354
S2851,G740 G877 G32 G33 G705 G231 G235 G2 G861 G360 G520 G919 G140,Mohenjo-daro,unknown,1,False,L-R,unknown,M-355
S2852,G400 G595 G420 G125 G32 G820 G920 G140,Mohenjo-daro,unknown,1,False,L-R,unknown,M-356
S2853,G740 G100 G806 G472 G240 G806 G1 G820,Mohenjo-daro,unknown,1,False,L-R,unknown,M-357
S2854,G3 G1 G520 G240 G806 G2 G502 G31,Mohenjo-daro,unknown,1,False,L-R,unknown,M-358
S2855,G740 G405 G590 G220 G235 G803 G2 G388 G385 G705 G632,Mohenjo-daro,unknown,1,False,L-R,unknown,M-359
S2856,G90 G740 G717 G770 G235,Mohenjo-daro,unknown,1,False,L-R,unknown,M-360
S2857,G820 G64 G104,Mohenjo-daro,unknown,1,False,L-R,unknown,M-361
S2858,G740 G7 G503 G2 G817,Mohenjo-daro,unknown,1,False,L-R,unknown,M-362
S2859,G740 G100 G415 G745 G60 G920,Mohenjo-daro,unknown,1,False,L-R,unknown,M-363
S2860,G740 G354 G2 G817,Mohenjo-daro,unknown,1,False,L-R,unknown,M-364
S2861,G527 G550 G33 G705 G220 G415 G60 G550,Mohenjo-daro,unknown,1,False,L-R,unknown,M-365
S2862,G423 G3 G263 G104 G745 G55,Mohenjo-daro,unknown,1,False,L-R,unknown,M-366
S2865,G740 G690 G435 G255 G240 G220 G415 G806 G742 G60 G920,Mohenjo-daro,unknown,1,False,L-R,unknown,M-369
S2866,G832 G904 G740 G444 G388 G233 G798 G806,Mohenjo-daro,unknown,1,False,L-R,unknown,M-370
S2867,G617 G142 G384 G32 G154 G806 G467,Mohenjo-daro,unknown,1,False,L-R,unknown,M-371
S2868,G740 G338 G605 G176 G1 G820,Mohenjo-daro,unknown,1,False,L-R,unknown,M-372
S2870,G740 G900 G3 G615 G503,Mohenjo-daro,unknown,1,False,L-R,unknown,M-374
S2871,G740 G100 G233 G220 G32 G2 G820,Mohenjo-daro,unknown,1,False,L-R,unknown,M-375
S2872,G740 G100 G176 G2 G861 G533 G717,Mohenjo-daro,unknown,1,False,L-R,unknown,M-376
S2873,G740 G690 G435 G255 G240 G235,Mohenjo-daro,unknown,1,False,L-R,unknown,M-377
S2874,G407 G5 G1 G746 G740 G590,Mohenjo-daro,unknown,1,False,L-R,unknown,M-378
S2875,G154 G798 G460 G353,Mohenjo-daro,unknown,1,False,L-R,unknown,M-379
S2876,G137 G3 G1 G740 G920 G322,Mohenjo-daro,unknown,1,False,L-R,unknown,M-380
S2877,G740 G55 G220 G32 G798 G2 G820,Mohenjo-daro,unknown,1,False,L-R,unknown,M-381
S2878,G617 G142,Mohenjo-daro,unknown,1,False,L-R,unknown,M-382
S2879,G617 G145,Mohenjo-daro,unknown,1,False,L-R,unknown,M-383
S2880,G740 G900 G3 G803 G2 G820,Mohenjo-daro,unknown,1,False,L-R,unknown,M-384
S2881,G407 G4 G2 G820,Mohenjo-daro,unknown,1,False,L-R,unknown,M-385
S2882,G405 G4 G1 G137,Mohenjo-daro,unknown,1,False,L-R,unknown,M-386
S2883,G226 G32 G798 G742 G60 G920,Mohenjo-daro,unknown,1,False,L-R,unknown,M-387
S2884,G740 G519,Mohenjo-daro,unknown,1,False,L-R,unknown,M-388
S2885,G740 G861 G383 G31,Mohenjo-daro,unknown,1,False,L-R,unknown,M-389
S2886,G250 G605 G626 G60 G820,Mohenjo-daro,unknown,1,False,L-R,unknown,M-390
S2887,G405 G845 G686 G740 G793 G3 G233 G805 G2 G861 G533 G717,Mohenjo-daro,unknown,1,False,L-R,unknown,M-391
S2888,G740 G405 G590 G220 G32 G806,Mohenjo-daro,unknown,1,False,L-R,unknown,M-392
S2889,G679 G740 G575 G17 G240 G806 G2 G540,Mohenjo-daro,unknown,1,False,L-R,unknown,M-393
S2890,G740 G752 G1 G33 G706,Mohenjo-daro,unknown,1,False,L-R,unknown,M-394
S2891,G520 G220 G415 G798,Mohenjo-daro,unknown,1,False,L-R,unknown,M-395
S2892,G204 G630 G233 G832 G904 G794 G630 G235 G60 G550,Mohenjo-daro,unknown,1,False,L-R,unknown,M-396
S2893,G740 G752 G55 G233,Mohenjo-daro,unknown,1,False,L-R,unknown,M-397
S2894,G740 G920 G323,Mohenjo-daro,unknown,1,False,L-R,unknown,M-398
S2895,G740 G55 G33 G706 G235,Mohenjo-daro,unknown,1,False,L-R,unknown,M-399
S2896,G617 G142 G1 G2 G820,Mohenjo-daro,unknown,1,False,L-R,unknown,M-400
S2897,G617 G550 G3,Mohenjo-daro,unknown,1,False,L-R,unknown,M-401
S2898,G494 G615 G179 G100 G1 G33 G426,Mohenjo-daro,unknown,1,False,L-R,unknown,M-402
S2899,G407 G63 G520 G95,Mohenjo-daro,unknown,1,False,L-R,unknown,M-403
S2900,G405 G5,Mohenjo-daro,unknown,1,False,L-R,unknown,M-404
S2901,G740 G923 G240 G235 G806,Mohenjo-daro,unknown,1,False,L-R,unknown,M-405
S2903,G740 G923 G235 G742 G380,Mohenjo-daro,unknown,1,False,L-R,unknown,M-407
S2904,G407 G61 G2 G817,Mohenjo-daro,unknown,1,False,L-R,unknown,M-408
S2905,G45 G740 G806,Mohenjo-daro,unknown,1,False,L-R,unknown,M-409
S2907,G390 G840 G233 G240 G744 G33 G272,Mohenjo-daro,unknown,1,False,L-R,unknown,M-411
S2908,G31 G625 G140 G220 G415,Mohenjo-daro,unknown,1,False,L-R,unknown,M-412
S2911,G256 G832,Mohenjo-daro,unknown,1,False,L-R,Gaur,M-415
S2912,G324 G255 G1 G405 G16,Mohenjo-daro,unknown,1,False,L-R,Gaur,M-416
S2914,G405 G4 G747,Mohenjo-daro,unknown,1,False,R-L,unknown,M-420
S2918,G740 G792,Mohenjo-daro,unknown,1,False,L-R,unknown,M-424
S2921,G740 G100 G415 G741 G60 G920,Mohenjo-daro,unknown,1,False,L-R,Bull1,M-427
S2923,G156 G3,Mohenjo-daro,unknown,1,False,L-R,Bull1,M-429
S2925,G740 G390 G590 G33 G705,Mohenjo-daro,unknown,1,False,L-R,unknown,M-431
S2926,G740 G390 G590 G33 G705,Mohenjo-daro,unknown,1,False,L-R,unknown,M-432
S2929,G740 G390 G590 G2 G820,Mohenjo-daro,unknown,1,False,L-R,Zebu,M-437
S2930,G740 G100,Mohenjo-daro,unknown,1,False,L-R,unknown,M-444
S2931,G740 G176 G235,Mohenjo-daro,unknown,1,False,L-R,Bull1,M-445
S2934,G167 G706,Mohenjo-daro,unknown,1,False,L-R,Mult,M-449
S2938,G740 G32 G840 G220 G2 G861,Mohenjo-daro,unknown,1,False,L-R,Scene,M-453
S2940,G740 G690 G435 G255,Mohenjo-daro,unknown,1,False,L-R,Scene,M-455
S2942,G621 G740 G514,Dholavira,unknown,1,False,L-R,Bull1:U,unknown
S2944,G740 G630,Mohenjo-daro,unknown,1,False,L-R,Crs,M-459
S2945,G740 G630,Mohenjo-daro,unknown,1,False,L-R,Crs,M-460
S2946,G740 G630,Mohenjo-daro,unknown,1,False,L-R,Cros,M-461
S2948,G740 G630,Mohenjo-daro,unknown,1,False,L-R,Xcrs,M-463
S2949,G90 G740 G240 G235 G590 G645 G104,Mohenjo-daro,unknown,1,False,L-R,Cros,M-464
S2950,G90 G740 G240 G235 G590 G645 G104,Mohenjo-daro,unknown,1,False,L-R,Cros,M-465
S2951,G90 G740 G240 G235 G590 G645 G104,Mohenjo-daro,unknown,1,False,L-R,Cros,M-466
S2952,G90 G740 G240 G235 G590 G645 G104,Mohenjo-daro,unknown,1,False,L-R,Cros,M-467
S2953,G400 G740 G220 G415 G798,Mohenjo-daro,unknown,1,False,L-R,Box,M-468
S2954,G400 G740 G220 G415 G798,Mohenjo-daro,unknown,1,False,L-R,Xhch,M-469
S2956,G740 G100 G415 G191 G2 G817,Mohenjo-daro,unknown,1,False,L-R,unknown,M-471
S2957,G400 G740 G405 G590 G235 G806,Mohenjo-daro,unknown,1,False,L-R,unknown,M-472
S2958,G740 G100 G220,Mohenjo-daro,unknown,1,False,L-R,unknown,M-473
S2960,G617 G142,Mohenjo-daro,unknown,1,False,L-R,unknown,M-476
S2962,G400 G97 G700 G4,Mohenjo-daro,unknown,1,False,L-R,Mult,M-478
S2963,G400 G97 G700 G4,Mohenjo-daro,unknown,1,False,L-R,Mult,M-479
S2964,G400 G97 G700 G4,Mohenjo-daro,unknown,1,False,L-R,Mult,M-480
S2965,G103 G740 G803 G60 G540,Mohenjo-daro,unknown,1,False,L-R,Anth,M-481
S2966,G400 G740 G803,Mohenjo-daro,unknown,1,False,L-R,Mult,M-482
S2971,G617 G55 G435 G255 G400 G136 G140,Mohenjo-daro,unknown,1,False,L-R,Mult,M-488
S2972,G850 G140 G803 G2 G840 G16,Mohenjo-daro,unknown,1,False,L-R,Scene,M-490
S2973,G850 G140 G803 G2 G840 G16,Mohenjo-daro,unknown,1,False,L-R,Scene,M-491
S2975,G390 G697 G151 G740 G176 G798 G838,Mohenjo-daro,unknown,1,False,L-R,unknown,M-494
S2976,G740 G100 G415 G904 G17 G32 G820 G740 G904 G741,Mohenjo-daro,unknown,1,False,L-R,unknown,M-495
S2978,G740 G690 G60 G550,Mohenjo-daro,unknown,1,False,L-R,unknown,M-501
S2980,G740 G176 G233 G806,Mohenjo-daro,unknown,1,False,L-R,unknown,M-503
S2981,G740 G384 G233 G806,Mohenjo-daro,unknown,1,False,L-R,Othr,M-504
S2983,G407 G845 G220 G415,Mohenjo-daro,unknown,1,False,L-R,Loop,M-507
S2984,G407 G845 G220 G415,Mohenjo-daro,unknown,1,False,L-R,Loop,M-508
S2985,G165 G900 G790,Mohenjo-daro,unknown,1,False,L-R,unknown,M-509
S2986,G165 G900 G790,Mohenjo-daro,unknown,1,False,L-R,unknown,M-510
S2987,G740 G176 G220 G32,Mohenjo-daro,unknown,1,False,L-R,unknown,M-511
S2988,G740 G176 G220 G32,Mohenjo-daro,unknown,1,False,L-R,unknown,M-512
S2989,G706 G5,Mohenjo-daro,unknown,1,False,L-R,unknown,M-513
S2990,G706 G5,Mohenjo-daro,unknown,1,False,L-R,unknown,M-514
S2991,G706 G5,Mohenjo-daro,unknown,1,False,L-R,unknown,M-515
S2992,G341,Mohenjo-daro,unknown,1,False,L-R,unknown,M-516
S2993,G341,Mohenjo-daro,unknown,1,False,L-R,unknown,M-517
S2994,G617 G142 G1 G595 G95 G760 G744,Mohenjo-daro,unknown,1,False,L-R,Bull1:W,M-519
S2995,G617 G142 G1 G595 G95 G760 G744,Mohenjo-daro,unknown,1,False,L-R,Bull1:W,M-520
S2997,G595 G343 G615,Mohenjo-daro,unknown,1,False,L-R,Gaur,M-522
S2998,G407 G71 G32,Mohenjo-daro,unknown,1,False,L-R,Gaur,M-523
S2999,G407 G71 G32,Mohenjo-daro,unknown,1,False,L-R,Gaur,M-524
S3000,G423 G3 G1 G900 G740 G690 G435 G255,Mohenjo-daro,unknown,1,False,L-R,Gaur,M-525
S3001,G1 G740 G923 G33 G706,Mohenjo-daro,unknown,1,False,L-R,Elep,M-527
S3002,G1 G740 G923 G33 G706,Mohenjo-daro,unknown,1,False,L-R,Elep,M-528
S3003,G1 G740 G923 G33 G706,Mohenjo-daro,unknown,1,False,L-R,Elep,M-529
S3004,G1 G740 G923 G33 G706,Mohenjo-daro,unknown,1,False,L-R,Elep,M-530
S3006,G407 G321 G407 G845 G33 G705 G235,Mohenjo-daro,unknown,1,False,L-R,Hare,M-534
S3007,G407 G321 G407 G845 G33 G705 G235,Mohenjo-daro,unknown,1,False,L-R,Hare,M-535
S3008,G407 G321 G407 G845 G33 G705 G235,Mohenjo-daro,unknown,1,False,L-R,Hare,M-536
S3009,G407 G321 G407 G845 G33 G705 G235,Mohenjo-daro,unknown,1,False,L-R,Hare,M-537
S3010,G407 G321 G407 G845 G33 G705 G235,Mohenjo-daro,unknown,1,False,L-R,Hare,M-538
S3011,G407 G321 G407 G845 G33 G705 G235,Mohenjo-daro,unknown,1,False,L-R,Hare,M-539
S3013,G407 G321 G407 G845 G33 G705 G235,Mohenjo-daro,unknown,1,False,L-R,Hare,M-541
S3014,G407 G321 G407 G845 G33 G705 G235,Mohenjo-daro,unknown,1,False,L-R,Hare,M-542
S3015,G790 G740 G100 G176 G421 G3,Mohenjo-daro,unknown,1,False,L-R,Goat:8,M-543
S3016,G790 G740 G100 G176 G421 G3,Mohenjo-daro,unknown,1,False,L-R,Goat:8,M-544
S3017,G790 G740 G100 G176 G421 G3,Mohenjo-daro,unknown,1,False,L-R,Goat:8,M-545
S3019,G407 G32 G520 G95 G585 G17 G231,Mohenjo-daro,unknown,1,False,L-R,Othr,M-547
S3020,G407 G32 G520 G95 G585 G17 G231,Mohenjo-daro,unknown,1,False,L-R,Goat:8,M-548
S3021,G407 G32 G520 G95 G585 G17 G231,Mohenjo-daro,unknown,1,False,L-R,unknown,M-549
S3022,G740 G100 G233 G3,Mohenjo-daro,unknown,1,False,L-R,Comp,M-550
S3023,G740 G752 G615 G503,Mohenjo-daro,unknown,1,False,L-R,Othr,M-551
S3024,G740 G752 G615 G503,Mohenjo-daro,unknown,1,False,L-R,Othr,M-552
S3025,G740 G752 G615 G503,Mohenjo-daro,unknown,1,False,L-R,Othr,M-553
S3026,G740 G752 G615 G503,Mohenjo-daro,unknown,1,False,L-R,Othr,M-554
S3027,G740 G752 G615 G503,Mohenjo-daro,unknown,1,False,L-R,Othr,M-555
S3028,G740 G752 G615 G503,Mohenjo-daro,unknown,1,False,L-R,Othr,M-556
S3029,G740 G752 G615 G503,Mohenjo-daro,unknown,1,False,L-R,Othr,M-557
S3030,G740 G752 G615 G503,Mohenjo-daro,unknown,1,False,L-R,Othr,M-558
S3031,G740 G752 G615 G503,Mohenjo-daro,unknown,1,False,L-R,Othr,M-559
S3032,G740 G752 G615 G503,Mohenjo-daro,unknown,1,False,L-R,Othr,M-560
S3033,G740 G752 G615 G503,Mohenjo-daro,unknown,1,False,L-R,Othr,M-561
S3034,G740 G752 G615 G503,Mohenjo-daro,unknown,1,False,L-R,Othr,M-562
S3035,G740 G752 G615 G503,Mohenjo-daro,unknown,1,False,L-R,Othr,M-563
S3036,G740 G752 G615 G503,Mohenjo-daro,unknown,1,False,L-R,Othr,M-564
S3037,G740 G752 G615 G503,Mohenjo-daro,unknown,1,False,L-R,Othr,M-565
S3038,G407 G61 G845 G240 G798,Mohenjo-daro,unknown,1,False,L-R,Gaur,M-567
S3039,G407 G61 G845 G240 G798,Mohenjo-daro,unknown,1,False,L-R,Tigr,M-568
S3040,G407 G61 G845 G240 G798,Mohenjo-daro,unknown,1,False,L-R,unknown,M-569
S3041,G740 G773 G220 G32,Mohenjo-daro,unknown,1,False,L-R,Comp,M-571
S3042,G740 G222 G233 G235,Mohenjo-daro,unknown,1,False,L-R,Othr,M-572
S3043,G740 G222 G233 G235 G0 G617 G142 G1 G368 G861,Mohenjo-daro,unknown,1,False,L-R,Othr,M-573
S3044,G740 G222 G233 G235,Mohenjo-daro,unknown,1,False,L-R,Othr,M-574
S3045,G617 G142 G597 G32 G905,Mohenjo-daro,unknown,1,False,L-R,Othr,M-575
S3046,G617 G142 G597 G32 G905,Mohenjo-daro,unknown,1,False,L-R,Othr,M-576
S3047,G617 G142 G597 G32 G905 G0 G407 G4 G2 G365 G460 G495,Mohenjo-daro,unknown,1,False,L-R,Othr,M-577
S3048,G740 G388 G585 G17,Mohenjo-daro,unknown,1,False,L-R,Comp,M-578
S3050,G740 G388 G585 G17,Mohenjo-daro,unknown,1,False,L-R,Othr,M-580
S3051,G740 G388 G585 G17,Mohenjo-daro,unknown,1,False,L-R,Othr,M-581
S3052,G740 G900 G850 G407 G61 G845 G806,Mohenjo-daro,unknown,1,False,L-R,Anth,M-582
S3053,G740 G900 G850 G407 G61 G845 G806,Mohenjo-daro,unknown,1,False,L-R,Anth,M-583
S3054,G740 G900 G850 G407 G61 G845 G806,Mohenjo-daro,unknown,1,False,L-R,Anth,M-585
S3055,G740 G900 G850 G407 G61 G845 G806,Mohenjo-daro,unknown,1,False,L-R,Anth,M-586
S3056,G740 G900 G850 G407 G61 G845 G806,Mohenjo-daro,unknown,1,False,L-R,Anth,M-587
S3057,G740 G900 G850 G407 G61 G845 G806,Mohenjo-daro,unknown,1,False,L-R,Anth,M-588
S3059,G749,Mohenjo-daro,unknown,1,False,L-R,unknown,M-597
S3063,G781,Mohenjo-daro,unknown,1,False,L-R,unknown,M-602
S3064,G777,Mohenjo-daro,unknown,1,False,L-R,unknown,M-603
S3065,G777,Mohenjo-daro,unknown,1,False,L-R,unknown,M-604
S3071,G840 G32,Mohenjo-daro,unknown,1,False,L-R,unknown,M-619
S3074,G740 G760 G175 G176 G220 G415 G798 G2 G299 G530 G820,Mohenjo-daro,unknown,1,False,L-R,Bull1:W,M-623
S3075,G190 G125 G575,Mohenjo-daro,unknown,1,False,L-R,Bull1:W,M-624
S3077,G842 G374 G125 G0 G740 G803 G60 G692 G740 G690 G435 G255 G60 G692,Mohenjo-daro,unknown,1,False,L-R,Bull1:J,M-626
S3078,G617 G243 G741 G615 G440 G220,Mohenjo-daro,unknown,1,False,L-R,Bull1:W,M-627
S3079,G740 G560 G233 G2 G291 G690 G564,Mohenjo-daro,unknown,1,False,L-R,Bull1:W,M-628
S3080,G679 G740 G176 G240 G798 G2 G861,Mohenjo-daro,unknown,1,False,L-R,Bull1:W,M-629
S3081,G520 G33 G706 G240 G220 G32 G368 G263,Mohenjo-daro,unknown,1,False,L-R,Bull1:W,M-631
S3084,G679 G740 G220 G415 G1 G820 G812 G820 G140 G820,Mohenjo-daro,unknown,1,False,L-R,Bull1,M-634
S3087,G740 G482 G55 G240 G235 G745 G740 G590,Mohenjo-daro,unknown,1,False,L-R,unknown,M-638
S3088,G226 G415 G2 G190 G751,Mohenjo-daro,unknown,1,False,L-R,Bull1,M-639
S3089,G740 G585 G17 G740 G240 G2 G817 G90 G370,Mohenjo-daro,unknown,1,False,L-R,Bull1:W,M-644
S3091,G740 G100 G235 G233 G741 G60 G920,Mohenjo-daro,unknown,1,False,L-R,Bull1:S,M-647
S3092,G90 G740 G100 G220 G32 G741 G361,Mohenjo-daro,unknown,1,False,L-R,Bull1:J,M-648
